"Age","Height","Weight","Female","Gold","Silver","Bronze","Total","Sport","Event","Color","Symbol","kfold1","kfold2","kfold3","kfold4","kfold5","kfold6","kfold7","kfold8","kfold9","kfold10"
30,175,68,0,0,0,0,0,"Shooting","Men's Skeet","#FF7F00","17",9,9,2,9,7,4,7,1,2,6
22,170,73,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",5,9,10,3,4,3,3,4,9,2
25,177,74,0,0,0,0,0,"Wrestling","Men's 74kg Greco-Roman","#FFFF33","18",8,2,2,3,8,1,8,9,9,3
32,193,88,0,0,0,0,0,"Beach Volleyball","Men's Beach Volleyball","#FF7F00","15",2,4,6,9,3,10,3,7,9,2
27,192,85,0,0,0,0,0,"Volleyball","Men's Volleyball","#4DAF4A","18",9,10,7,2,3,6,3,6,8,4
21,175,64,0,0,0,0,0,"Athletics","Men's 400m","#377EB8","15",6,5,1,8,3,8,10,10,3,7
25,175,68,1,0,0,0,0,"Athletics","Women's 400m Hurdles, Women's 4 x 400m Relay","#377EB8","15",5,7,6,10,5,3,7,4,7,1
26,166,53,1,0,0,0,0,"Tennis","Women's Doubles","#E41A1C","18",6,7,1,8,2,6,3,10,5,10
21,183,76,0,0,0,0,0,"Fencing","Men's Individual Foil, Men's Team Foil","#984EA3","16",5,4,1,7,9,9,7,9,4,3
30,185,75,1,0,0,0,0,"Beach Volleyball","Women's Beach Volleyball","#FF7F00","15",2,1,4,8,3,5,1,4,4,2
22,167,57,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",7,4,8,9,9,4,5,4,10,7
31,185,83,0,0,0,0,0,"Athletics","Men's 4 x 100m Relay","#377EB8","15",6,8,3,2,6,8,7,8,8,10
23,165,57,1,0,0,0,0,"Fencing","Women's Individual Foil, Women's Team Foil","#984EA3","16",2,9,2,10,8,6,10,6,1,8
26,175,73,0,0,0,0,0,"Diving","Men's Synchronised 3m Springboard","#377EB8","16",4,4,10,3,9,8,7,3,3,3
22,170,67,0,0,0,0,0,"Diving","Men's 3m Springboard","#377EB8","16",7,2,2,9,6,8,9,1,4,7
20,168,57,1,0,0,0,0,"Shooting","Women's Trap","#FF7F00","17",1,2,5,1,7,10,2,6,7,6
27,188,88,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",2,7,6,3,5,7,8,4,6,4
20,178,75,0,0,0,0,0,"Canoe Slalom","Men's Canoe Single (C1)","#FFFF33","15",10,4,4,3,8,6,5,1,1,10
28,185,85,0,0,0,0,0,"Rowing","Men's Double Sculls","#4DAF4A","17",8,10,9,7,6,9,10,7,3,5
21,175,85,0,0,0,0,0,"Weightlifting","Men's 85kg","#FF7F00","18",8,7,5,9,7,7,7,8,1,1
28,182,79,1,0,0,0,0,"Rowing","Women's Eight","#4DAF4A","17",1,9,10,9,1,7,7,5,9,2
37,172,60,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",5,7,5,6,4,3,10,8,3,7
23,157,45,1,0,0,0,0,"Athletics","Women's 3000m Steeplechase","#377EB8","15",8,4,2,1,2,7,9,5,5,3
25,173,59,1,0,0,0,0,"Rowing","Women's Single Sculls","#4DAF4A","17",6,5,3,2,9,7,6,1,2,7
21,190,81,0,0,0,0,0,"Swimming","Men's 4x200m Freestyle Relay","#FFFF33","17",2,8,3,6,4,3,7,3,2,2
19,168,62,1,0,0,0,0,"Swimming","Women's 10km Marathon","#FFFF33","17",5,8,10,7,10,9,9,6,2,1
30,193,93,0,0,0,0,0,"Rowing","Men's Quadruple Sculls","#4DAF4A","17",10,9,4,7,7,5,4,8,6,3
27,165,52,1,0,0,0,0,"Athletics","Women's 1500m","#377EB8","15",3,7,6,7,4,7,5,7,10,5
20,178,75,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",4,8,2,1,7,1,4,5,1,8
23,180,64,1,0,0,0,0,"Cycling","Women's Team Pursuit","#E41A1C","16",2,9,10,9,9,10,1,3,4,7
27,170,66,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",7,3,4,9,4,9,1,1,7,4
31,178,72,0,0,0,0,0,"Archery","Men's Individual, Men's Team","#E41A1C","15",9,2,6,10,9,7,6,10,8,1
38,191,106,0,0,0,0,0,"Athletics","Men's Hammer Throw","#377EB8","15",4,10,1,6,4,4,1,4,3,5
26,170,77,0,0,0,0,0,"Athletics","Men's 20km Race Walk","#377EB8","15",3,3,8,1,5,6,9,8,4,4
36,173,59,1,0,0,0,0,"Modern Pentathlon","Women's Modern Pentathlon","#377EB8","17",6,5,2,2,10,6,5,9,5,4
28,190,81,0,0,0,0,0,"Volleyball","Men's Volleyball","#4DAF4A","18",2,7,1,4,1,7,4,5,1,3
24,193,100,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",5,2,3,1,3,4,1,9,6,8
18,157,53,1,0,0,0,0,"Swimming","Women's 10km Marathon","#FFFF33","17",6,2,4,10,1,1,2,3,8,3
19,185,79,1,0,0,0,0,"Athletics","Women's Discus Throw","#377EB8","15",9,6,7,6,9,5,4,10,5,9
27,175,62,1,0,0,0,0,"Swimming","Women's 100m Breaststroke","#FFFF33","17",9,8,9,4,8,10,9,4,9,10
30,178,64,0,0,0,0,0,"Athletics","Men's 1500m","#377EB8","15",1,1,8,4,5,4,9,8,5,9
21,171,67,1,0,0,0,0,"Athletics","Women's Javelin Throw","#377EB8","15",8,6,7,10,4,3,9,6,3,10
28,170,82,1,0,0,0,0,"Athletics","Women's Shot Put","#377EB8","15",3,6,1,8,7,7,7,8,4,5
23,185,80,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",10,10,3,10,4,1,6,5,9,9
32,187,83,0,0,0,0,0,"Sailing","Men's Laser","#984EA3","17",1,1,2,7,3,10,2,10,9,9
27,180,112,0,0,0,0,0,"Wrestling","Men's 120kg Freestyle","#FFFF33","18",2,9,3,3,10,4,8,6,6,8
27,178,61,1,0,0,0,0,"Water Polo","Women's Water Polo","#984EA3","18",5,2,5,10,5,5,3,2,8,1
24,175,65,0,0,0,0,0,"Athletics","Men's 20km Race Walk","#377EB8","15",6,6,3,7,8,6,2,5,10,4
26,185,86,0,0,0,0,0,"Canoe Sprint","Men's Kayak Double (K2) 200m","#A65628","15",6,10,1,4,1,1,1,4,3,7
24,196,98,0,0,0,0,0,"Rowing","Men's Four","#4DAF4A","17",9,6,9,1,6,7,2,5,3,4
26,180,61,0,0,0,0,0,"Athletics","Men's 5000m, Men's 10,000m","#377EB8","15",5,6,6,1,6,1,2,8,5,1
32,180,68,1,0,0,0,0,"Athletics","Women's 200m, Women's 4 x 100m Relay","#377EB8","15",10,2,2,6,5,7,9,6,4,6
25,172,65,0,0,0,0,0,"Cycling","Men's Road Race","#E41A1C","16",8,7,7,5,5,3,8,3,3,2
34,173,80,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",1,8,6,8,2,1,8,7,4,4
28,192,90,0,0,0,0,0,"Swimming","Men's 4x100m Freestyle Relay, Men's 4x200m Freestyle Relay","#FFFF33","17",10,2,4,4,4,3,2,7,4,8
25,163,60,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",8,8,5,5,5,7,5,7,6,2
19,176,69,1,0,0,0,0,"Swimming","Women's 100m Backstroke, Women's 200m Backstroke, Women's 4x100m Medley Relay","#FFFF33","17",7,6,7,4,10,5,6,7,10,8
24,184,74,0,0,0,0,0,"Rowing","Men's Lightweight Double Sculls","#4DAF4A","17",7,10,4,5,1,2,9,3,9,7
25,188,87,0,0,0,0,0,"Athletics","Men's Long Jump","#377EB8","15",3,2,10,6,3,2,3,4,9,1
31,165,66,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",10,5,4,3,10,7,7,2,4,1
23,178,80,0,0,0,0,0,"Swimming","Men's 100m Freestyle","#FFFF33","17",2,3,5,1,2,10,9,3,6,10
23,170,62,1,0,0,0,0,"Water Polo","Women's Water Polo","#984EA3","18",7,5,7,5,7,5,8,9,4,3
25,173,60,0,0,0,0,0,"Athletics","Men's 20km Race Walk","#377EB8","15",5,3,6,10,3,9,4,8,10,3
28,189,86,0,0,0,0,0,"Athletics","Men's Javelin Throw","#377EB8","15",8,6,9,10,2,10,10,3,3,10
24,194,97,0,0,0,0,0,"Rowing","Men's Quadruple Sculls","#4DAF4A","17",3,10,2,10,5,10,2,4,4,8
32,193,96,0,0,0,0,0,"Canoe Sprint","Men's Kayak Double (K2) 1000m","#A65628","15",3,6,10,9,6,9,4,3,9,1
30,183,63,1,0,0,0,0,"Athletics","Women's High Jump","#377EB8","15",3,7,10,9,9,8,3,5,4,9
29,185,77,0,0,0,1,1,"Cycling","Men's Team Pursuit","#E41A1C","16",9,8,6,9,5,8,8,2,9,10
28,194,90,0,0,0,0,0,"Rowing","Men's Eight","#4DAF4A","17",3,5,6,9,2,7,1,7,2,10
36,175,83,0,0,0,0,0,"Equestrian","Individual Eventing, Team Eventing, BALLYLYNCH ADVENTURE","#4DAF4A","16",7,5,6,2,8,1,7,5,8,1
21,147,48,1,0,0,1,1,"Weightlifting","Women's 48kg","#FF7F00","18",9,10,2,2,6,9,5,9,3,10
30,172,85,0,0,0,0,0,"Weightlifting","Men's 85kg","#FF7F00","18",4,10,1,2,8,9,4,2,8,5
29,180,63,1,0,0,0,0,"Athletics","Women's Long Jump","#377EB8","15",6,7,1,2,6,6,8,9,3,9
28,196,76,0,0,0,0,0,"Swimming","Men's 10km Marathon","#FFFF33","17",9,5,3,7,10,10,2,7,10,9
25,188,94,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",5,9,1,8,9,2,10,5,8,6
25,171,62,1,0,0,0,0,"Athletics","Women's 200m, Women's 4 x 100m Relay","#377EB8","15",6,6,9,5,1,1,9,7,8,10
25,175,59,1,0,0,0,0,"Triathlon","Women's Triathlon","#377EB8","18",8,8,9,4,1,3,2,10,3,4
27,183,62,1,0,0,0,0,"Athletics","Women's Triple Jump","#377EB8","15",7,2,9,4,9,1,2,7,9,1
32,174,62,0,0,0,0,0,"Cycling","Men's Cross-country","#E41A1C","16",5,2,1,2,9,6,2,6,9,1
22,180,73,1,0,0,0,0,"Handball","Women's Handball","#FFFF33","16",5,10,9,4,5,7,6,1,5,7
29,178,70,0,0,0,0,0,"Table Tennis","Men's Team","#A65628","17",7,7,5,1,9,9,1,2,2,3
23,179,60,1,0,0,0,0,"Athletics","Women's Pole Vault","#377EB8","15",3,3,4,1,8,9,9,7,3,3
31,198,95,0,0,0,0,0,"Basketball","Men's Basketball","#984EA3","15",3,8,2,9,6,3,5,9,1,2
20,185,74,0,0,0,0,0,"Swimming","Men's 200m Backstroke","#FFFF33","17",8,9,3,8,5,4,6,1,8,5
32,187,90,0,0,0,0,0,"Rowing","Men's Eight","#4DAF4A","17",1,5,9,6,1,1,4,1,4,1
21,179,69,1,1,1,0,2,"Swimming","Women's 50m Freestyle, Women's 100m Freestyle, Women's 4x100m Freestyle Relay","#FFFF33","17",4,1,10,1,10,10,10,9,10,7
28,191,90,0,0,0,0,0,"Fencing","Men's Individual Sabre, Men's Team Sabre","#984EA3","16",9,3,2,1,2,5,7,10,5,2
22,178,78,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",7,1,9,10,2,2,7,4,1,10
24,179,65,1,0,0,1,1,"Archery","Women's Individual, Women's Team","#E41A1C","15",5,9,6,1,2,2,6,1,6,10
27,172,53,1,0,0,0,0,"Athletics","Women's 1500m","#377EB8","15",1,5,4,4,7,4,7,1,4,6
33,172,65,0,0,0,0,0,"Athletics","Men's 5000m","#377EB8","15",3,6,6,3,4,8,9,5,7,3
24,172,60,0,0,0,0,0,"Wrestling","Men's 60kg Greco-Roman","#FFFF33","18",3,2,10,7,6,5,1,6,1,5
26,180,80,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",6,3,2,1,9,5,3,9,9,10
56,177,76,0,0,0,0,0,"Equestrian","Individual Dressage, ARTEMIS","#4DAF4A","16",8,1,4,9,2,10,1,8,6,7
26,185,75,0,0,0,0,0,"Tennis","Men's Singles, Men's Doubles","#E41A1C","18",8,5,1,2,6,10,4,2,9,2
27,191,86,0,0,0,0,0,"Swimming","Men's 4x100m Freestyle Relay","#FFFF33","17",3,2,7,7,7,4,6,10,5,3
30,183,76,0,0,1,0,1,"Canoe Slalom","Men's Kayak (K1), Men's Canoe Double (C2)","#FFFF33","15",3,6,7,2,5,1,4,3,8,6
29,190,85,0,0,0,0,0,"Fencing","Men's Individual Foil, Men's Team Foil","#984EA3","16",2,5,4,8,5,4,1,9,7,8
22,181,120,0,0,0,0,0,"Wrestling","Men's 120kg Greco-Roman","#FFFF33","18",9,8,5,8,9,4,6,2,4,10
24,200,100,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",2,9,5,10,9,5,2,6,9,3
27,201,126,0,0,0,0,0,"Athletics","Men's Discus Throw","#377EB8","15",3,9,10,2,9,1,1,2,2,2
25,177,73,0,0,0,0,0,"Athletics","Men's 4 x 100m Relay","#377EB8","15",6,2,1,3,5,4,9,10,2,9
29,190,75,0,0,0,0,0,"Athletics","Men's 800m","#377EB8","15",3,5,3,4,2,8,8,2,10,3
26,168,65,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",4,5,10,1,2,8,10,7,4,2
34,177,75,0,0,0,0,0,"Sailing","Men's 470","#984EA3","17",10,7,10,8,1,5,6,6,7,4
35,188,75,0,0,0,0,0,"Athletics","Men's Pole Vault","#377EB8","15",5,3,7,2,1,5,2,8,8,5
23,167,68,1,0,0,0,0,"Cycling","Women's BMX","#E41A1C","16",6,4,3,10,9,6,4,8,7,5
24,185,71,0,0,0,0,0,"Sailing","Men's 470","#984EA3","17",1,9,2,2,9,3,3,10,2,4
27,192,93,0,0,0,0,0,"Athletics","Men's 110m Hurdles","#377EB8","15",3,6,5,7,7,1,9,8,7,7
29,185,71,0,0,0,0,0,"Athletics","Men's 4 x 100m Relay","#377EB8","15",10,5,2,3,3,6,3,9,1,2
26,159,52,1,0,0,1,1,"Judo","Women's -52kg","#E41A1C","17",5,4,2,9,7,6,6,10,8,4
28,187,76,0,0,0,0,0,"Swimming","Men's 4x200m Freestyle Relay","#FFFF33","17",5,8,4,10,2,3,8,1,9,4
21,189,70,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",1,4,4,6,2,2,10,7,4,10
28,181,77,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",1,3,2,9,5,5,2,2,1,2
29,178,61,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",1,10,2,4,5,10,10,1,9,8
31,188,73,0,0,0,0,0,"Cycling","Men's Individual Time Trial, Men's Road Race","#E41A1C","16",1,10,7,7,3,7,7,7,3,6
33,175,60,1,0,0,0,0,"Sailing","Women's RS-X","#984EA3","17",3,2,7,9,8,9,7,4,5,4
35,186,80,0,0,0,0,0,"Tennis","Men's Doubles","#E41A1C","18",7,1,4,7,4,2,7,1,1,3
27,168,77,0,0,0,0,0,"Weightlifting","Men's 77kg","#FF7F00","18",3,4,8,10,1,2,1,8,4,4
25,158,62,0,0,0,0,0,"Weightlifting","Men's 62kg","#FF7F00","18",7,2,7,8,3,9,6,6,1,2
23,168,82,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",2,5,2,3,2,2,3,9,9,5
26,209,101,0,0,0,0,0,"Volleyball","Men's Volleyball","#4DAF4A","18",3,2,5,4,5,1,9,1,5,4
34,179,87,0,0,0,0,0,"Modern Pentathlon","Men's Modern Pentathlon","#377EB8","17",9,9,1,8,6,4,2,9,7,1
28,192,88,0,0,0,0,0,"Basketball","Men's Basketball","#984EA3","15",2,7,9,4,6,7,1,6,7,8
22,193,92,0,0,0,0,0,"Swimming","Men's 100m Freestyle","#FFFF33","17",4,7,4,9,6,9,10,5,9,8
23,172,59,1,0,0,0,0,"Athletics","Women's Heptathlon","#377EB8","15",7,9,9,3,1,3,10,6,9,9
28,193,78,1,0,0,0,0,"Judo","Women's +78kg","#E41A1C","17",10,7,10,8,9,5,1,4,10,6
29,169,72,1,0,0,0,0,"Wrestling","Women's 72kg Freestyle","#FFFF33","18",1,2,9,6,7,3,5,7,8,2
21,183,116,0,0,0,0,0,"Athletics","Men's Shot Put","#377EB8","15",8,4,1,3,3,2,9,10,2,8
25,177,65,1,0,0,0,0,"Tennis","Women's Singles, Women's Doubles","#E41A1C","18",8,8,6,6,8,3,2,5,6,10
23,170,66,0,0,0,0,0,"Wrestling","Men's 66kg Freestyle","#FFFF33","18",9,3,8,5,7,7,2,5,4,7
23,193,115,1,0,0,0,0,"Athletics","Women's Hammer Throw","#377EB8","15",6,4,7,5,3,8,8,7,5,10
30,189,73,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",6,9,9,2,9,10,1,3,5,8
22,183,74,0,0,0,0,0,"Cycling","Men's Road Race","#E41A1C","16",2,2,2,2,8,9,2,5,7,2
16,165,50,1,0,0,0,0,"Swimming","Women's 400m Freestyle, Women's 4x200m Freestyle Relay","#FFFF33","17",1,9,7,9,9,9,1,3,5,2
29,168,66,0,0,0,0,0,"Wrestling","Men's 66kg Freestyle","#FFFF33","18",2,6,7,9,7,1,7,5,5,8
30,155,43,1,0,0,0,0,"Athletics","Women's 1500m","#377EB8","15",3,7,1,4,6,7,7,6,2,4
24,180,115,1,0,0,0,0,"Athletics","Women's Hammer Throw","#377EB8","15",7,2,1,2,3,1,6,8,2,5
26,186,96,0,0,0,0,0,"Wrestling","Men's 96kg Greco-Roman","#FFFF33","18",4,9,7,3,10,7,9,1,5,1
26,166,57,1,0,0,0,0,"Athletics","Women's 100m, Women's 4 x 100m Relay","#377EB8","15",2,7,4,3,10,4,6,4,4,9
24,186,93,0,0,1,0,1,"Rowing","Men's Quadruple Sculls","#4DAF4A","17",4,1,8,5,3,5,8,3,4,4
26,174,73,0,0,0,1,1,"Judo","Men's -73kg","#E41A1C","17",8,7,7,4,7,10,10,10,8,2
22,165,54,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",10,8,5,7,6,2,3,8,9,1
19,178,61,0,0,0,0,0,"Athletics","Men's 20km Race Walk","#377EB8","15",3,9,5,9,7,8,1,1,5,6
42,181,80,0,0,0,0,0,"Table Tennis","Men's Singles","#A65628","17",10,3,2,6,1,10,5,4,8,1
26,163,54,1,0,0,0,0,"Athletics","Women's 400m, Women's 4 x 400m Relay","#377EB8","15",7,3,4,5,7,1,1,7,1,3
24,178,65,0,0,0,0,0,"Athletics","Men's 400m Hurdles","#377EB8","15",3,8,2,10,7,6,6,9,5,3
24,165,58,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",7,2,2,10,7,2,9,1,5,6
21,176,74,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",10,8,5,6,9,10,9,4,3,10
22,183,70,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",9,1,7,3,10,9,9,4,9,8
18,182,73,1,0,0,0,0,"Rowing","Women's Single Sculls","#4DAF4A","17",1,10,9,10,1,2,5,4,3,5
25,185,83,0,0,0,0,0,"Athletics","Men's 100m","#377EB8","15",5,2,8,8,1,10,5,6,4,2
24,178,77,0,0,0,0,0,"Canoe Sprint","Men's Canoe Single (C1) 200m","#A65628","15",5,2,3,4,2,1,4,2,4,10
26,170,60,1,0,0,0,0,"Athletics","Women's 400m","#377EB8","15",3,5,9,6,5,10,9,3,2,4
24,175,64,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",5,8,6,2,7,5,7,3,8,3
29,176,70,0,0,0,0,0,"Athletics","Men's Long Jump","#377EB8","15",9,5,9,7,4,4,3,3,5,7
29,176,58,1,0,0,0,0,"Athletics","Women's Triple Jump","#377EB8","15",9,9,8,1,3,7,10,1,4,3
33,184,84,0,0,0,0,0,"Canoe Sprint","Men's Kayak Single (K1) 200m, Men's Kayak Double (K2) 1000m","#A65628","15",10,7,9,7,7,5,10,8,8,1
27,179,71,1,0,0,0,0,"Canoe Sprint","Women's Kayak Single (K1) 500m","#A65628","15",1,4,6,2,9,1,4,4,10,4
23,159,61,0,0,0,0,0,"Weightlifting","Men's 62kg","#FF7F00","18",7,9,7,4,5,8,8,10,6,7
19,168,56,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",5,3,1,2,10,2,2,6,10,5
23,168,62,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",6,9,1,6,5,5,9,8,2,1
32,175,70,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",5,5,5,6,10,6,10,1,6,10
19,155,58,1,0,0,0,0,"Weightlifting","Women's 63kg","#FF7F00","18",3,2,4,1,8,10,1,2,4,1
32,179,84,0,0,0,0,0,"Table Tennis","Men's Team","#A65628","17",5,10,1,1,10,4,4,10,2,8
19,175,72,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",4,8,8,7,4,5,5,2,6,2
22,197,165,0,0,0,0,0,"Weightlifting","Men's +105kg","#FF7F00","18",6,3,9,2,3,4,1,3,5,7
26,179,76,1,0,0,0,0,"Athletics","Women's Hammer Throw","#377EB8","15",2,7,9,3,2,6,4,5,7,10
25,170,64,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",4,4,5,7,3,7,7,5,10,9
30,190,120,0,0,0,0,0,"Wrestling","Men's 120kg Greco-Roman","#FFFF33","18",5,5,2,6,5,1,9,8,4,9
25,167,57,1,0,0,0,0,"Modern Pentathlon","Women's Modern Pentathlon","#377EB8","17",2,2,8,10,9,3,9,4,5,8
23,197,104,0,0,0,0,0,"Sailing","Men's Star","#984EA3","17",9,9,4,5,5,1,10,10,7,1
25,178,66,1,0,0,0,0,"Basketball","Women's Basketball","#984EA3","15",5,8,6,4,1,10,6,3,3,7
29,185,78,0,0,0,0,0,"Volleyball","Men's Volleyball","#4DAF4A","18",7,8,6,3,8,9,1,4,5,9
37,164,53,1,0,0,0,0,"Athletics","Women's 20km Race Walk","#377EB8","15",8,10,3,1,5,2,5,8,7,4
43,168,58,1,0,0,0,0,"Shooting","Women's 10m Air Pistol, Women's 25m Pistol","#FF7F00","17",9,3,3,10,8,4,7,10,2,9
33,160,54,1,1,0,0,1,"Fencing","Women's Team Foil","#984EA3","16",2,1,5,7,6,5,7,7,5,3
25,184,79,0,0,0,0,0,"Fencing","Men's Individual Sabre","#984EA3","16",6,4,9,5,9,3,2,3,9,5
25,184,79,0,0,0,0,0,"Fencing","Men's Individual Foil","#984EA3","16",5,2,5,9,1,9,5,3,8,8
23,170,60,1,0,0,0,0,"Table Tennis","Women's Singles","#A65628","17",9,1,3,4,10,4,4,10,5,9
31,153,48,1,0,0,0,0,"Wrestling","Women's 48kg Freestyle","#FFFF33","18",7,9,1,10,2,10,9,5,9,9
25,191,73,0,0,0,0,0,"Fencing","Men's Team Sabre","#984EA3","16",9,1,8,7,8,8,7,8,6,2
25,163,54,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",4,9,8,3,1,2,9,3,7,10
18,181,88,0,0,0,0,0,"Swimming","Men's 100m Breaststroke, Men's 200m Breaststroke","#FFFF33","17",7,9,3,8,2,9,7,7,5,10
28,167,62,1,0,0,0,0,"Canoe Slalom","Women's Kayak (K1)","#FFFF33","15",5,6,5,1,6,2,10,3,6,10
27,187,75,0,0,0,0,0,"Cycling","Men's Road Race","#E41A1C","16",1,5,3,1,10,5,8,1,4,7
27,195,92,0,0,0,0,0,"Beach Volleyball","Men's Beach Volleyball","#FF7F00","15",5,4,5,5,7,6,3,3,3,4
25,183,83,0,0,0,0,0,"Shooting","Men's 10m Air Rifle, Men's 50m Rifle Prone, Men's 50m Rifle 3 Positions","#FF7F00","17",7,1,9,4,3,1,1,2,6,7
36,189,83,0,0,0,0,0,"Table Tennis","Men's Singles","#A65628","17",2,1,10,7,1,4,9,1,4,9
20,168,57,1,0,0,0,0,"Athletics","Women's 4 x 100m Relay","#377EB8","15",7,1,2,9,4,3,6,7,6,7
24,182,82,1,0,0,0,0,"Athletics","Women's Discus Throw","#377EB8","15",5,4,6,7,4,8,10,6,6,4
29,170,56,1,0,0,0,0,"Triathlon","Women's Triathlon","#377EB8","18",6,4,4,1,3,9,6,2,5,2
27,176,67,1,0,0,0,0,"Athletics","Women's Heptathlon","#377EB8","15",2,10,10,9,6,2,5,10,9,9
27,160,50,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",10,7,10,4,6,8,10,10,6,6
28,198,103,0,0,0,0,0,"Basketball","Men's Basketball","#984EA3","15",9,9,9,7,7,6,7,9,2,1
25,188,63,0,0,0,0,0,"Athletics","Men's 5000m","#377EB8","15",8,8,3,7,7,8,3,7,9,9
27,185,70,0,0,0,0,0,"Athletics","Men's 50km Race Walk","#377EB8","15",4,4,10,2,9,2,3,9,8,5
28,165,60,1,0,0,0,0,"Cycling","Women's Keirin, Women's Omnium","#E41A1C","16",7,3,1,8,3,6,2,3,4,5
32,157,66,0,0,0,0,0,"Judo","Men's -66kg","#E41A1C","17",5,2,2,10,5,4,1,5,4,8
26,176,66,0,0,0,0,0,"Athletics","Men's 20km Race Walk","#377EB8","15",5,10,4,9,8,9,3,2,9,2
34,175,64,0,0,0,0,0,"Athletics","Men's 400m Hurdles, Men's 4 x 400m Relay","#377EB8","15",10,2,7,2,6,1,7,6,2,4
22,181,77,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",1,10,9,8,4,9,10,5,1,6
23,168,57,1,0,0,0,0,"Athletics","Women's 200m","#377EB8","15",10,5,6,4,5,8,2,1,1,10
24,178,61,1,0,0,0,0,"Athletics","Women's 400m","#377EB8","15",9,5,5,8,1,8,10,2,9,5
41,170,68,0,0,0,0,0,"Shooting","Men's 50m Pistol, Men's 10m Air Pistol","#FF7F00","17",4,6,9,8,9,7,8,9,7,8
23,160,60,0,0,0,0,0,"Diving","Men's Synchronised 3m Springboard","#377EB8","16",8,1,6,6,4,3,5,3,10,8
28,186,73,0,0,0,0,0,"Cycling","Men's Individual Time Trial, Men's Road Race","#E41A1C","16",6,8,6,2,7,10,2,9,4,1
23,168,68,0,0,0,0,0,"Weightlifting","Men's 69kg","#FF7F00","18",3,5,1,9,3,2,9,7,2,6
24,157,54,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",4,5,9,2,5,6,9,7,3,4
23,163,69,0,0,0,0,0,"Weightlifting","Men's 69kg","#FF7F00","18",3,3,5,7,10,10,7,6,2,10
20,167,47,0,0,1,0,1,"Diving","Men's 10m Platform, Men's Synchronised 10m Platform","#377EB8","16",9,5,1,8,9,5,1,1,4,5
26,165,57,1,0,0,0,0,"Diving","Women's 3m Springboard","#377EB8","16",1,10,1,8,8,8,7,9,5,8
26,177,82,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",6,4,6,1,1,2,5,7,6,4
28,185,72,0,0,0,0,0,"Athletics","Men's 1500m","#377EB8","15",7,4,4,6,2,4,6,9,3,5
30,168,53,1,0,0,0,0,"Triathlon","Women's Triathlon","#377EB8","18",3,4,5,9,1,4,9,6,3,4
30,171,58,1,0,0,0,0,"Athletics","Women's 4 x 400m Relay","#377EB8","15",4,2,2,2,6,1,6,3,1,2
37,183,95,0,0,0,0,0,"Shooting","Men's 25m Rapid Fire Pistol","#FF7F00","17",8,2,10,5,3,3,4,4,3,1
28,166,57,1,0,0,0,0,"Cycling","Women's Team Pursuit","#E41A1C","16",4,3,8,6,3,1,10,4,1,6
19,177,73,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",5,1,5,7,1,1,6,7,10,2
25,195,80,0,0,0,0,0,"Athletics","Men's 400m","#377EB8","15",5,3,2,6,4,3,5,6,7,10
22,182,75,0,0,0,0,0,"Swimming","Men's 100m Butterfly, Men's 100m Backstroke","#FFFF33","17",8,9,5,2,7,6,10,4,9,4
21,165,80,0,0,0,0,0,"Athletics","Men's 100m","#377EB8","15",4,4,9,6,5,6,6,10,10,8
